cal|noun|masculine
15413
http://kaiko.getalp.org/dbnary/fra/cal__nom__1
manganèse|noun|masculine
50680
http://kaiko.getalp.org/dbnary/fra/manganèse__nom__1
	UND-1	Métal gris, dur, cassant, très oxydable, de numéro atomique 25, de masse atomique 54,93 (symb. ).		(Chimie) (Indénombrable) Métal pur de cet élément, gris blanchâtre, très oxydable, qui se trouve surtout à l’état d’oxyde dans la nature.	http://kaiko.getalp.org/dbnary/fra/__ws_2_manganèse__nom__1
	UND-1	Métal gris, dur, cassant, très oxydable, de numéro atomique 25, de masse atomique 54,93 (symb. ).		(Au pluriel) Composés ou alliages de manganèse, dans leur ensemble.	http://kaiko.getalp.org/dbnary/fra/__ws_4_manganèse__nom__1
	UND-1	Métal gris, dur, cassant, très oxydable, de numéro atomique 25, de masse atomique 54,93 (symb. ).		(Chimie) (Indénombrable) Élément chimique métallique de symbole Mn et de numéro atomique 25.	http://kaiko.getalp.org/dbnary/fra/__ws_1_manganèse__nom__1
	UND-1	Métal gris, dur, cassant, très oxydable, de numéro atomique 25, de masse atomique 54,93 (symb. ).		(Chimie) Atome (ou, par ellipse, noyau) de manganèse.	http://kaiko.getalp.org/dbnary/fra/__ws_3_manganèse__nom__1
	UND-2	Minerai, oxyde, sel de manganèse.		(Chimie) (Indénombrable) Métal pur de cet élément, gris blanchâtre, très oxydable, qui se trouve surtout à l’état d’oxyde dans la nature.	http://kaiko.getalp.org/dbnary/fra/__ws_2_manganèse__nom__1
	UND-2	Minerai, oxyde, sel de manganèse.		(Au pluriel) Composés ou alliages de manganèse, dans leur ensemble.	http://kaiko.getalp.org/dbnary/fra/__ws_4_manganèse__nom__1
	UND-2	Minerai, oxyde, sel de manganèse.		(Chimie) (Indénombrable) Élément chimique métallique de symbole Mn et de numéro atomique 25.	http://kaiko.getalp.org/dbnary/fra/__ws_1_manganèse__nom__1
	UND-2	Minerai, oxyde, sel de manganèse.		(Chimie) Atome (ou, par ellipse, noyau) de manganèse.	http://kaiko.getalp.org/dbnary/fra/__ws_3_manganèse__nom__1
descendance|noun|feminine
26359
http://kaiko.getalp.org/dbnary/fra/descendance__nom__1
	UND-1	Fait de descendre, d'être issu d'une personne ou d'une famille.		Progéniture, ensemble des individus issus d’une reproduction sexuée ou asexuée.	http://kaiko.getalp.org/dbnary/fra/__ws_1_descendance__nom__1
	UND-1	Fait de descendre, d'être issu d'une personne ou d'une famille.		Lignée généalogique, lignage.	http://kaiko.getalp.org/dbnary/fra/__ws_2_descendance__nom__1
	UND-2	Ensemble de ceux qui sont issus d'une personne ou d'un groupe de personnes; postérité :		Progéniture, ensemble des individus issus d’une reproduction sexuée ou asexuée.	http://kaiko.getalp.org/dbnary/fra/__ws_1_descendance__nom__1
	UND-2	Ensemble de ceux qui sont issus d'une personne ou d'un groupe de personnes; postérité :		Lignée généalogique, lignage.	http://kaiko.getalp.org/dbnary/fra/__ws_2_descendance__nom__1
râle|noun|masculine
71279
http://kaiko.getalp.org/dbnary/fra/râle__nom__1
	UND-1	Râle au bec court, au plumage brun jaunâtre _ les ailes étant brun-roux _ dont la chair est appréciée.		(Par analogie) Son, cri évoquant ce bruit.	http://kaiko.getalp.org/dbnary/fra/__ws_2_râle__nom__1
	UND-1	Râle au bec court, au plumage brun jaunâtre _ les ailes étant brun-roux _ dont la chair est appréciée.		Bruit rauque produit par la respiration quand elle est embarrassée, particulièrement chez les agonisants.	http://kaiko.getalp.org/dbnary/fra/__ws_1_râle__nom__1
	UND-1	Râle au bec court, au plumage brun jaunâtre _ les ailes étant brun-roux _ dont la chair est appréciée.		(Médecine) (En particulier) Bruit anormal que l’on perçoit, à l’auscultation, dans les voies respiratoires et ce quel qu’en soit la cause.	http://kaiko.getalp.org/dbnary/fra/__ws_1a_râle__nom__1
	UND-2	Râle au bec long, au plumage brun et à flancs barrés de noir et de blanc.		(Par analogie) Son, cri évoquant ce bruit.	http://kaiko.getalp.org/dbnary/fra/__ws_2_râle__nom__1
	UND-2	Râle au bec long, au plumage brun et à flancs barrés de noir et de blanc.		Bruit rauque produit par la respiration quand elle est embarrassée, particulièrement chez les agonisants.	http://kaiko.getalp.org/dbnary/fra/__ws_1_râle__nom__1
	UND-2	Râle au bec long, au plumage brun et à flancs barrés de noir et de blanc.		(Médecine) (En particulier) Bruit anormal que l’on perçoit, à l’auscultation, dans les voies respiratoires et ce quel qu’en soit la cause.	http://kaiko.getalp.org/dbnary/fra/__ws_1a_râle__nom__1
	UND_1	False		(Par analogie) Son, cri évoquant ce bruit.	http://kaiko.getalp.org/dbnary/fra/__ws_2_râle__nom__1
	UND_1	False		Bruit rauque produit par la respiration quand elle est embarrassée, particulièrement chez les agonisants.	http://kaiko.getalp.org/dbnary/fra/__ws_1_râle__nom__1
	UND_1	False		(Médecine) (En particulier) Bruit anormal que l’on perçoit, à l’auscultation, dans les voies respiratoires et ce quel qu’en soit la cause.	http://kaiko.getalp.org/dbnary/fra/__ws_1a_râle__nom__1
bannissement|noun|masculine
11377
http://kaiko.getalp.org/dbnary/fra/bannissement__nom__1
	A._UND-1	Peine politique criminelle infamante consistant dans la défense, pour le condamné, de résider sur le territoire national pendant une durée déterminée :		Action de bannir, d’expulser une personne en lui interdisant de revenir ou résultat de cette action.	http://kaiko.getalp.org/dbnary/fra/__ws_1_bannissement__nom__1
	A._UND-2	Simple mesure d'éloignement prise à l'égard de certaines personnes, notamment des membres de familles ayant régné :		Action de bannir, d’expulser une personne en lui interdisant de revenir ou résultat de cette action.	http://kaiko.getalp.org/dbnary/fra/__ws_1_bannissement__nom__1
	UND-4	Éloignement imposé de quelque chose :		Action de bannir, d’expulser une personne en lui interdisant de revenir ou résultat de cette action.	http://kaiko.getalp.org/dbnary/fra/__ws_1_bannissement__nom__1
	UND_1	Action de bannir; état qui en résulte :		Action de bannir, d’expulser une personne en lui interdisant de revenir ou résultat de cette action.	http://kaiko.getalp.org/dbnary/fra/__ws_1_bannissement__nom__1
légitimation|noun|feminine
48085
http://kaiko.getalp.org/dbnary/fra/légitimation__nom__1
	UND-1	Bénéfice de la loi par l'effet duquel la légitimité (...) est conférée à un enfant illégitime (naturel simple, incestueux ou même adultérin), et qui a pour conditions la reconnaissance de l'enfant par ses père et mère et leur mariage		(Par extension) (Vieilli) Action de légitimer, par le mariage entre le père et la mère.	http://kaiko.getalp.org/dbnary/fra/__ws_2_légitimation__nom__1
	UND-1	Bénéfice de la loi par l'effet duquel la légitimité (...) est conférée à un enfant illégitime (naturel simple, incestueux ou même adultérin), et qui a pour conditions la reconnaissance de l'enfant par ses père et mère et leur mariage		(Plus courant) Action de prétendre légitime, un fait, une action, qui ne le paraît pas.	http://kaiko.getalp.org/dbnary/fra/__ws_4_légitimation__nom__1
	UND-1	Bénéfice de la loi par l'effet duquel la légitimité (...) est conférée à un enfant illégitime (naturel simple, incestueux ou même adultérin), et qui a pour conditions la reconnaissance de l'enfant par ses père et mère et leur mariage		(Vieilli) Changement d’état d’un enfant naturel que ses père et mère reconnaissent, et qui acquiert par là les droits des enfants nés dans le mariage.	http://kaiko.getalp.org/dbnary/fra/__ws_1_légitimation__nom__1
	UND-1	Bénéfice de la loi par l'effet duquel la légitimité (...) est conférée à un enfant illégitime (naturel simple, incestueux ou même adultérin), et qui a pour conditions la reconnaissance de l'enfant par ses père et mère et leur mariage		Reconnaissance authentique et juridique des pouvoirs d’un envoyé, d’un mandataire, etc.	http://kaiko.getalp.org/dbnary/fra/__ws_3_légitimation__nom__1
	UND-2	[Concernant un pouvoir]		(Par extension) (Vieilli) Action de légitimer, par le mariage entre le père et la mère.	http://kaiko.getalp.org/dbnary/fra/__ws_2_légitimation__nom__1
	UND-2	[Concernant un pouvoir]		(Plus courant) Action de prétendre légitime, un fait, une action, qui ne le paraît pas.	http://kaiko.getalp.org/dbnary/fra/__ws_4_légitimation__nom__1
	UND-2	[Concernant un pouvoir]		(Vieilli) Changement d’état d’un enfant naturel que ses père et mère reconnaissent, et qui acquiert par là les droits des enfants nés dans le mariage.	http://kaiko.getalp.org/dbnary/fra/__ws_1_légitimation__nom__1
	UND-2	[Concernant un pouvoir]		Reconnaissance authentique et juridique des pouvoirs d’un envoyé, d’un mandataire, etc.	http://kaiko.getalp.org/dbnary/fra/__ws_3_légitimation__nom__1
	UND_1	Action de légitimer; résultat de l'action.		(Par extension) (Vieilli) Action de légitimer, par le mariage entre le père et la mère.	http://kaiko.getalp.org/dbnary/fra/__ws_2_légitimation__nom__1
	UND_1	Action de légitimer; résultat de l'action.		(Plus courant) Action de prétendre légitime, un fait, une action, qui ne le paraît pas.	http://kaiko.getalp.org/dbnary/fra/__ws_4_légitimation__nom__1
	UND_1	Action de légitimer; résultat de l'action.		(Vieilli) Changement d’état d’un enfant naturel que ses père et mère reconnaissent, et qui acquiert par là les droits des enfants nés dans le mariage.	http://kaiko.getalp.org/dbnary/fra/__ws_1_légitimation__nom__1
	UND_1	Action de légitimer; résultat de l'action.		Reconnaissance authentique et juridique des pouvoirs d’un envoyé, d’un mandataire, etc.	http://kaiko.getalp.org/dbnary/fra/__ws_3_légitimation__nom__1
politesse|noun|feminine
66247
http://kaiko.getalp.org/dbnary/fra/politesse__nom__1
	A._1.UND-1	Respect des bonnes manières non seulement dicté par les usages mais par des sentiments sincères.		Bonne manière de vivre, d’agir ou de parler avec quelqu’un, civile, honnête ou courtoise.	http://kaiko.getalp.org/dbnary/fra/__ws_1_politesse__nom__1
	A._1.UND-1	Respect des bonnes manières non seulement dicté par les usages mais par des sentiments sincères.		Actions conformes à la politesse.	http://kaiko.getalp.org/dbnary/fra/__ws_2_politesse__nom__1
	A._1.UND-2	[P. allus. à la phrase favorite de Louis XVIII : ]		Bonne manière de vivre, d’agir ou de parler avec quelqu’un, civile, honnête ou courtoise.	http://kaiko.getalp.org/dbnary/fra/__ws_1_politesse__nom__1
	A._1.UND-2	[P. allus. à la phrase favorite de Louis XVIII : ]		Actions conformes à la politesse.	http://kaiko.getalp.org/dbnary/fra/__ws_2_politesse__nom__1
	A._UND-4	Respect des bonnes manières, des règles de la bienséance; bonne éducation.		Bonne manière de vivre, d’agir ou de parler avec quelqu’un, civile, honnête ou courtoise.	http://kaiko.getalp.org/dbnary/fra/__ws_1_politesse__nom__1
	A._UND-4	Respect des bonnes manières, des règles de la bienséance; bonne éducation.		Actions conformes à la politesse.	http://kaiko.getalp.org/dbnary/fra/__ws_2_politesse__nom__1
	A._UND-5	Civilisation, culture, raffinement d'une société.		Bonne manière de vivre, d’agir ou de parler avec quelqu’un, civile, honnête ou courtoise.	http://kaiko.getalp.org/dbnary/fra/__ws_1_politesse__nom__1
	A._UND-5	Civilisation, culture, raffinement d'une société.		Actions conformes à la politesse.	http://kaiko.getalp.org/dbnary/fra/__ws_2_politesse__nom__1
	B._UND-7	Avoir à l'égard de quelqu'un le même comportement que celui qu'il a eu à notre égard.		Bonne manière de vivre, d’agir ou de parler avec quelqu’un, civile, honnête ou courtoise.	http://kaiko.getalp.org/dbnary/fra/__ws_1_politesse__nom__1
	B._UND-7	Avoir à l'égard de quelqu'un le même comportement que celui qu'il a eu à notre égard.		Actions conformes à la politesse.	http://kaiko.getalp.org/dbnary/fra/__ws_2_politesse__nom__1
	UND-8	Action, propos dénotant une bonne éducation, le respect des règles de la bienséance.		Bonne manière de vivre, d’agir ou de parler avec quelqu’un, civile, honnête ou courtoise.	http://kaiko.getalp.org/dbnary/fra/__ws_1_politesse__nom__1
	UND-8	Action, propos dénotant une bonne éducation, le respect des règles de la bienséance.		Actions conformes à la politesse.	http://kaiko.getalp.org/dbnary/fra/__ws_2_politesse__nom__1
quota|noun|masculine
70686
http://kaiko.getalp.org/dbnary/fra/quota__nom__1
	A._UND-1	Limitation du nombre d'immigrants (souvent en fonction de la nationalité ou de la qualification professionnelle).		Quantité limitée ou réglementaire.	http://kaiko.getalp.org/dbnary/fra/__ws_1_quota__nom__1
	A._UND-2	Limitation en volume ou en valeur, à l'importation, de biens et de services, imposée par un gouvernement.		Quantité limitée ou réglementaire.	http://kaiko.getalp.org/dbnary/fra/__ws_1_quota__nom__1
	A._UND-3	Chiffre d'affaires minimum qui doit être réalisé par un revendeur, un représentant, un service, pendant un certain temps, dans un secteur donné		Quantité limitée ou réglementaire.	http://kaiko.getalp.org/dbnary/fra/__ws_1_quota__nom__1
	UND-4	Contingent, pourcentage déterminé, imposé ou autorisé.		Quantité limitée ou réglementaire.	http://kaiko.getalp.org/dbnary/fra/__ws_1_quota__nom__1
	UND-5	Dans un sondage, adéquation entre le pourcentage de chaque catégorie de la population réelle (actifs, non-actifs, jeunes, vieux, professions diverses, etc.) et celui de l'échantillon (s'oppose à où les sujets sont choisis au hasard) (		Quantité limitée ou réglementaire.	http://kaiko.getalp.org/dbnary/fra/__ws_1_quota__nom__1
ictère|noun|masculine
42549
http://kaiko.getalp.org/dbnary/fra/ictère__nom__1
	UND_1	Symptôme de diverses maladies, caractérisé par une coloration jaune des tissus, provoqué par une présence anormale de pigments biliaires; l'une de ces maladies. p. méton.,		(Nosologie) Affection caractérisée par la couleur jaune que prennent les téguments et les muqueuses et qu’on peut attribuer à la présence de bilirubine dans le sang.	http://kaiko.getalp.org/dbnary/fra/__ws_1_ictère__nom__1
céramique|noun|feminine
17322
http://kaiko.getalp.org/dbnary/fra/céramique__nom__1
	B._UND-2	Fabrication de prothèses en porcelaine.		(Céramique) Matériau composé de substances inorganiques et non métalliques, et obtenu par frittage puis refroidissement.	http://kaiko.getalp.org/dbnary/fra/__ws_3_céramique__nom__1
	B._UND-2	Fabrication de prothèses en porcelaine.		(Par extension) Art de peindre la porcelaine, de cloisonner les émaux et même de fabriquer le verre.	http://kaiko.getalp.org/dbnary/fra/__ws_2_céramique__nom__1
	B._UND-2	Fabrication de prothèses en porcelaine.		(Céramique) L’art de la fabrication d’objets en terre cuite.	http://kaiko.getalp.org/dbnary/fra/__ws_1_céramique__nom__1
	B._UND-3	La matière obtenue après cuisson		(Céramique) Matériau composé de substances inorganiques et non métalliques, et obtenu par frittage puis refroidissement.	http://kaiko.getalp.org/dbnary/fra/__ws_3_céramique__nom__1
	B._UND-3	La matière obtenue après cuisson		(Par extension) Art de peindre la porcelaine, de cloisonner les émaux et même de fabriquer le verre.	http://kaiko.getalp.org/dbnary/fra/__ws_2_céramique__nom__1
	B._UND-3	La matière obtenue après cuisson		(Céramique) L’art de la fabrication d’objets en terre cuite.	http://kaiko.getalp.org/dbnary/fra/__ws_1_céramique__nom__1
	B._UND-4	Vase, objet produit par la technique de fabrication.		(Céramique) Matériau composé de substances inorganiques et non métalliques, et obtenu par frittage puis refroidissement.	http://kaiko.getalp.org/dbnary/fra/__ws_3_céramique__nom__1
	B._UND-4	Vase, objet produit par la technique de fabrication.		(Par extension) Art de peindre la porcelaine, de cloisonner les émaux et même de fabriquer le verre.	http://kaiko.getalp.org/dbnary/fra/__ws_2_céramique__nom__1
	B._UND-4	Vase, objet produit par la technique de fabrication.		(Céramique) L’art de la fabrication d’objets en terre cuite.	http://kaiko.getalp.org/dbnary/fra/__ws_1_céramique__nom__1
	UND-1	Qui est propre à l'art de façonner, de cuire l'argile.		(Céramique) Matériau composé de substances inorganiques et non métalliques, et obtenu par frittage puis refroidissement.	http://kaiko.getalp.org/dbnary/fra/__ws_3_céramique__nom__1
	UND-1	Qui est propre à l'art de façonner, de cuire l'argile.		(Par extension) Art de peindre la porcelaine, de cloisonner les émaux et même de fabriquer le verre.	http://kaiko.getalp.org/dbnary/fra/__ws_2_céramique__nom__1
	UND-1	Qui est propre à l'art de façonner, de cuire l'argile.		(Céramique) L’art de la fabrication d’objets en terre cuite.	http://kaiko.getalp.org/dbnary/fra/__ws_1_céramique__nom__1
	UND-6	Art de fabriquer, technique de fabrication des objets à partir de l'argile.		(Céramique) Matériau composé de substances inorganiques et non métalliques, et obtenu par frittage puis refroidissement.	http://kaiko.getalp.org/dbnary/fra/__ws_3_céramique__nom__1
	UND-6	Art de fabriquer, technique de fabrication des objets à partir de l'argile.		(Par extension) Art de peindre la porcelaine, de cloisonner les émaux et même de fabriquer le verre.	http://kaiko.getalp.org/dbnary/fra/__ws_2_céramique__nom__1
	UND-6	Art de fabriquer, technique de fabrication des objets à partir de l'argile.		(Céramique) L’art de la fabrication d’objets en terre cuite.	http://kaiko.getalp.org/dbnary/fra/__ws_1_céramique__nom__1
exanthème|noun|masculine
32851
http://kaiko.getalp.org/dbnary/fra/exanthème__nom__1
	UND_1	Ensemble des lésions cutanées érythémateuses ou purpuriques qui apparaissent lors de certaines maladies infectieuses.		(Médecine) Rougeur cutanée plus ou moins vive généralement liée à une maladie infectieuse.	http://kaiko.getalp.org/dbnary/fra/__ws_1_exanthème__nom__1
babiole|noun|feminine
10896
http://kaiko.getalp.org/dbnary/fra/babiole__nom__1
